,wavelen,flux,flux_unc,mask
2096,4790.830679059969,1.353159471226619e-15,4.032860000000001e-19,True
2097,4791.969415300749,1.4066625698716943e-15,4.07855e-19,True
2098,4793.108422208632,1.399733972843261e-15,4.0137700000000005e-19,True
2099,4794.247699847947,1.3812347168782211e-15,4.0233100000000005e-19,True
2100,4795.387248283051,1.4082891465499831e-15,4.0561999999999995e-19,True
2101,4796.527067578285,1.4596284452175618e-15,3.9872300000000003e-19,True
2102,4797.667157798055,1.4197042196007033e-15,4.0120499999999995e-19,True
2103,4798.807519006749,1.3636150178197198e-15,3.9886999999999996e-19,True
2104,4799.948151268771,1.3556385067798717e-15,3.98283e-19,True
2105,4801.089054648563,1.3472707996156253e-15,3.971140000000001e-19,True
2106,4802.2302292105605,1.3829729579650362e-15,3.9669299999999998e-19,True
2107,4803.37167501922,1.4108860897797024e-15,4.0286799999999996e-19,True
2108,4804.513392139014,1.3719934633399042e-15,3.9750499999999997e-19,True
2109,4805.65538063444,1.3497059023383844e-15,3.9611300000000006e-19,True
2110,4806.797640569984,1.3997890095502384e-15,3.98624e-19,True
2111,4807.940172010165,1.4203108770652905e-15,3.9911999999999997e-19,True
2112,4809.082975019534,1.3849395417079054e-15,3.9442000000000006e-19,True
2113,4810.226049662632,1.3753523365333095e-15,3.9607999999999995e-19,True
2114,4811.369396004025,1.3601727345166516e-15,3.9728999999999997e-19,True
2115,4812.513014108291,1.3578178531791097e-15,3.924210000000001e-19,True
2116,4813.656904040019,1.3869329335863765e-15,3.93156e-19,True
2117,4814.801065863844,1.388543207857722e-15,3.9104399999999997e-19,True
2118,4815.945499644358,1.3678373272062407e-15,3.87617e-19,True
2119,4817.09020544623,1.3702565286887968e-15,3.8620900000000005e-19,True
2120,4818.235183334107,1.3922366289352817e-15,3.86398e-19,True
2121,4819.380433372653,1.386778173649914e-15,3.93607e-19,True
2122,4820.525955626573,1.3608464768442815e-15,3.9245800000000007e-19,True
2123,4821.671750160562,1.3530161027195719e-15,3.969e-19,True
2124,4822.817817039337,1.3301493471019803e-15,3.9310399999999997e-19,True
2125,4823.964156327633,1.3192310970004224e-15,3.92518e-19,True
2126,4825.110768090207,1.2977359616484148e-15,3.9249799999999985e-19,True
2127,4826.2576523918,1.3243027111266014e-15,3.97193e-19,True
2128,4827.404809297206,1.36097989605882e-15,3.98262e-19,True
2129,4828.55223887124,1.380550728081166e-15,3.9418999999999996e-19,True
2130,4829.699941178686,1.3998905579459879e-15,3.96491e-19,True
2131,4830.8479162843705,1.3857588515662727e-15,3.9086599999999996e-19,True
2132,4831.996164253152,1.3758454991493712e-15,3.8927000000000003e-19,True
2133,4833.14468514988,1.3524924691392902e-15,3.9893899999999993e-19,True
2134,4834.293479039425,1.3411255178297604e-15,4.04556e-19,True
2135,4835.442545986677,1.3359260836023334e-15,4.181620000000001e-19,True
2136,4836.591886056529,1.3343245652092112e-15,4.20569e-19,True
2137,4837.741499313918,1.3582336815265532e-15,4.2789399999999995e-19,True
2138,4838.8913858237775,1.3627572011988958e-15,4.3027700000000014e-19,True
2139,4840.041545651041,1.2867329577261465e-15,4.22924e-19,True
2140,4841.191978860681,1.2820908187192492e-15,4.1937800000000006e-19,True
2141,4842.342685517678,1.331068075203058e-15,4.18977e-19,True
2142,4843.493665687029,1.3278235465219936e-15,4.1609e-19,True
2143,4844.644919433735,1.3001198198635444e-15,4.0606300000000006e-19,True
2144,4845.796446822832,1.3051848453135662e-15,4.0309300000000014e-19,True
2145,4846.948247919381,1.3255250351221766e-15,4.0368e-19,True
2146,4848.100322788412,1.3251154557338098e-15,3.9516700000000015e-19,True
2147,4849.252671494999,1.3239427862182098e-15,3.9658600000000007e-19,True
2148,4850.405294104257,1.345358580648937e-15,4.0135099999999993e-19,True
2149,4851.558190681264,1.3804290320844604e-15,3.9238300000000014e-19,True
2150,4852.711361291139,1.3933078192478396e-15,3.9313900000000003e-19,True
2151,4853.8648059990255,1.4077745860051087e-15,3.8925699999999997e-19,True
2152,4855.018524870084,1.3923375688898963e-15,3.7990700000000005e-19,True
2153,4856.17251796948,1.3804151999461347e-15,3.81554e-19,True
2154,4857.3267853623765,1.3952956002573878e-15,3.8524400000000007e-19,True
2155,4858.481327113972,1.4031064663766724e-15,3.83087e-19,True
2156,4859.636143289505,1.357768626272512e-15,3.83769e-19,True
2157,4860.791233954177,1.3428894379900807e-15,3.8741700000000004e-19,True
2158,4861.946599173232,1.3837962209923746e-15,3.78452e-19,True
2159,4863.102239011946,1.3912625076408773e-15,3.83636e-19,True
2160,4864.258153535585,1.3621765568384e-15,3.89368e-19,True
2161,4865.414342809429,1.359508957684452e-15,3.9566400000000004e-19,True
2162,4866.570806898804,1.3349153756054248e-15,4.01204e-19,True
2163,4867.72754586902,1.3457309003986283e-15,4.1212599999999993e-19,True
2164,4868.884559785415,1.4123493071498054e-15,4.232909999999998e-19,True
2165,4870.04184871334,1.4155460840581025e-15,4.2914599999999993e-19,True
2166,4871.199412718163,1.4255407158875272e-15,4.394410000000001e-19,True
2167,4872.357251865269,1.4015897174893948e-15,4.34038e-19,True
2168,4873.515366220054,1.3542647895307478e-15,4.3318099999999997e-19,True
2169,4874.6737558479335,1.34067307125461e-15,4.235889999999999e-19,True
2170,4875.832420814329,1.323133420739179e-15,4.12415e-19,True
2171,4876.991361184712,1.3197245768063558e-15,4.106410000000001e-19,True
2172,4878.150577024518,1.3168196706810814e-15,4.078800000000001e-19,True
2173,4879.31006839923,1.3075374198164824e-15,4.0551600000000007e-19,True
2174,4880.469835374333,1.3023794730471829e-15,3.9674399999999997e-19,True
2175,4881.629878015344,1.2973878128215188e-15,3.9643300000000003e-19,True
2176,4882.790196387802,1.2957506486505993e-15,3.86676e-19,True
2177,4883.950790557222,1.3396712505263918e-15,3.91417e-19,True
2178,4885.111660589164,1.3477499686795386e-15,3.8649200000000003e-19,True
2179,4886.2728065492,1.3637680887311178e-15,3.8742599999999998e-19,True
2180,4887.434228502916,1.365310322913724e-15,3.810749999999999e-19,True
2181,4888.595926515904,1.3751317336846863e-15,3.8346900000000004e-19,True
2182,4889.757900653796,1.382605687156999e-15,3.8914400000000006e-19,True
2183,4890.92015098221,1.4206205493541396e-15,3.8988200000000006e-19,True
2184,4892.082677566809,1.4222253187175568e-15,4.00113e-19,True
2185,4893.245480473251,1.4263146632402005e-15,4.0096700000000015e-19,True
2186,4894.408559767211,1.4179395037630637e-15,3.9802400000000005e-19,True
2187,4895.571915514395,1.403974466143103e-15,3.912350000000002e-19,True
2188,4896.735547780496,1.4316063377094438e-15,4.0252699999999994e-19,True
2189,4897.899456631239,1.460906479327005e-15,3.9795399999999994e-19,True
2190,4899.063642132384,1.443488063420769e-15,3.9595200000000003e-19,True
2191,4900.228104349671,1.4316733478166182e-15,4.001609999999999e-19,True
2192,4901.392843348897,1.3941441950716777e-15,4.11381e-19,True
2193,4902.5578591958265,1.3785221426703787e-15,4.17431e-19,True
2194,4903.723151956271,1.3844485300589838e-15,4.27315e-19,True
2195,4904.888721696051,1.385921792483065e-15,4.283480000000001e-19,True
2196,4906.054568481002,1.3076549431378695e-15,4.249190000000001e-19,True
2197,4907.220692376975,1.3046799146789667e-15,4.200229999999999e-19,True
2198,4908.387093449828,1.3768041986339184e-15,4.08375e-19,True
2199,4909.5537717654615,1.3754948620286348e-15,4.0596499999999994e-19,True
2200,4910.720727389754,1.367463307301791e-15,4.0078800000000005e-19,True
2201,4911.887960388639,1.3778604789925818e-15,4.0229500000000005e-19,True
2202,4913.055470828035,1.4059994910137313e-15,4.10546e-19,True
2203,4914.223258773889,1.4061042942056091e-15,4.2454900000000014e-19,True
2204,4915.39132429217,1.4061594940137184e-15,4.419310000000001e-19,True
2205,4916.559667448836,1.423113181868755e-15,4.466590000000001e-19,True
2206,4917.72828830988,1.4401766733523217e-15,4.54967e-19,True
2207,4918.897186941318,1.4497748937933832e-15,4.70658e-19,True
2208,4920.066363409191,1.4558603977762426e-15,4.913380000000001e-19,True
2209,4921.235817779512,1.3849717995964874e-15,5.11895e-19,True
2210,4922.405550118337,1.359205055148624e-15,5.17644e-19,True
2211,4923.57556049176,1.4069764892482158e-15,5.100969999999999e-19,True
2212,4924.745848965844,1.4155213572971132e-15,5.097430000000001e-19,True
2213,4925.916415606698,1.3984125561262754e-15,4.892909999999999e-19,True
2214,4927.087260480431,1.4004905218727003e-15,4.519460000000001e-19,True
2215,4928.258383653186,1.4251080632371457e-15,4.1911799999999997e-19,True
2216,4929.42978519112,1.41997622165011e-15,4.06837e-19,True
2217,4930.601465160389,1.4001331536690833e-15,3.9862599999999996e-19,True
2218,4931.773423627184,1.3955394402339232e-15,4.0168399999999986e-19,True
2219,4932.945660657681,1.3860870938550823e-15,4.0904200000000006e-19,True
2220,4934.118176318095,1.3878051561337289e-15,4.03814e-19,True
2221,4935.290970674669,1.3898270930041666e-15,4.085699999999999e-19,True
2222,4936.464043793639,1.4114580009240384e-15,4.00011e-19,True
2223,4937.637395741263,1.4273436222580473e-15,3.976869999999999e-19,True
2224,4938.811026583809,1.3862240126687044e-15,3.9826400000000003e-19,True
2225,4939.984936387584,1.3688568612739365e-15,3.9956699999999996e-19,True
2226,4941.159125218895,1.3397472109432272e-15,3.940599999999999e-19,True
2227,4942.333593144046,1.3337924802804736e-15,3.98213e-19,True
2228,4943.508340229376,1.3595912074027489e-15,3.93139e-19,True
2229,4944.683366541264,1.3592739248520631e-15,4.0058499999999997e-19,True
2230,4945.858672146046,1.3377358386538054e-15,4.069020000000001e-19,True
2231,4947.034257110124,1.3602979853945657e-15,4.1286400000000003e-19,True
2232,4948.210121499917,1.4469291982010147e-15,4.1425700000000003e-19,True
2233,4949.386265381814,1.4526229503171363e-15,4.1673700000000006e-19,True
2234,4950.56268882226,1.4637645088356848e-15,4.1337699999999996e-19,True
2235,4951.7393918877,1.466654823629641e-15,4.0877199999999994e-19,True
2236,4952.916374644599,1.4699797336621319e-15,3.9835000000000003e-19,True
2237,4954.093637159438,1.4586129599227172e-15,3.827219999999999e-19,True
2238,4955.271179498704,1.4508504541357842e-15,3.857230000000001e-19,True
2239,4956.449001728918,1.4328956787481277e-15,3.8743300000000002e-19,True
2240,4957.627103916623,1.4261462897000623e-15,3.8669099999999995e-19,True
2241,4958.805486128338,1.393491570525e-15,3.8387700000000004e-19,True
2242,4959.984148430631,1.3880847340261023e-15,3.8637300000000015e-19,True
2243,4961.163090890074,1.387321645116258e-15,3.813080000000001e-19,True
2244,4962.342313573262,1.3883367413635889e-15,3.7751100000000004e-19,True
2245,4963.521816546799,1.3943880850070973e-15,3.85839e-19,True
2246,4964.701599877298,1.3934007557483091e-15,3.83144e-19,True
2247,4965.881663631408,1.3899586154208388e-15,3.8930500000000003e-19,True
2248,4967.062007875799,1.403447674019479e-15,3.953899999999999e-19,True
2249,4968.2426326771165,1.4247341626230308e-15,3.9108100000000006e-19,True
2250,4969.423538102044,1.4552346778867654e-15,3.8791300000000003e-19,True
2251,4970.604724217304,1.4832572262662019e-15,3.9196499999999996e-19,True
2252,4971.786191089602,1.4743000094850568e-15,3.967880000000001e-19,True
2253,4972.967938785672,1.4697703463207351e-15,3.9593699999999994e-19,True
2254,4974.149967372264,1.4321087746956211e-15,4.0025599999999996e-19,True
2255,4975.332276916134,1.4225646368967771e-15,4.0424500000000007e-19,True
2256,4976.514867484081,1.506194893706732e-15,3.971899999999999e-19,True
2257,4977.697739142892,1.5063208481382707e-15,4.00207e-19,True
2258,4978.880891959381,1.4240206398871182e-15,3.9603900000000003e-19,True
2259,4980.064326000384,1.4197908101150903e-15,3.88828e-19,True
2260,4981.248041332729,1.4030577618643126e-15,3.876510000000001e-19,True
2261,4982.432038023276,1.4119341425684143e-15,3.82508e-19,True
2262,4983.616316138919,1.428191264882486e-15,3.8751e-19,True
2263,4984.80087574654,1.4233615799404333e-15,3.7931499999999997e-19,True
2264,4985.985716913049,1.4183358548593726e-15,3.8495300000000005e-19,True
2265,4987.170839705361,1.4122786136849482e-15,3.8308099999999994e-19,True
2266,4988.356244190431,1.4088769609626096e-15,3.79275e-19,True
2267,4989.541930435209,1.4341073942700552e-15,3.7908299999999994e-19,True
2268,4990.727898506674,1.4416555222933327e-15,3.7892799999999997e-19,True
2269,4991.914148471796,1.459799973771085e-15,3.8053299999999994e-19,True
2270,4993.100680397579,1.4628504151294992e-15,3.7741200000000003e-19,True
2271,4994.287494351051,1.480518204427213e-15,3.79661e-19,True
2272,4995.474590399264,1.4823721815923657e-15,3.798979999999998e-19,True
2273,4996.661968609245,1.4885841798216431e-15,3.8017200000000005e-19,True
2274,4997.849629048069,1.4831027687427153e-15,3.8043800000000014e-19,True
2275,4999.037571782818,1.4727625730996797e-15,3.8159799999999987e-19,True
2276,5000.225796880593,1.4493323173086557e-15,3.8575900000000003e-19,True
2277,5001.4143044085085,1.4257955093708768e-15,3.8619499999999995e-19,True
2278,5002.603094433687,1.441398470483295e-15,3.8378099999999996e-19,True
2279,5003.792167023283,1.4500854610065308e-15,3.8989500000000007e-19,True
2280,5004.981522244479,1.4266343221171882e-15,3.8366900000000004e-19,True
2281,5006.1711601644165,1.4207970300290451e-15,3.87974e-19,True
2282,5007.361080850318,1.4369967938405777e-15,3.8765800000000006e-19,True
2283,5008.551284369395,1.4351922483303084e-15,3.8368999999999995e-19,True
2284,5009.741770788855,1.4054469118530175e-15,3.821840000000001e-19,True
2285,5010.932540175952,1.4044947596261878e-15,3.809669999999999e-19,True
2286,5012.123592597934,1.4008675927375864e-15,3.78522e-19,True
2287,5013.314928122093,1.4190121961645289e-15,3.7600200000000014e-19,True
2288,5014.5065468157045,1.4466829955382874e-15,3.84675e-19,True
2289,5015.698448746091,1.426345861489183e-15,3.723580000000001e-19,True
2290,5016.890633980567,1.4095327689726007e-15,3.75034e-19,True
2291,5018.083102586472,1.3853066169619768e-15,3.7543100000000002e-19,True
2292,5019.27585463116,1.375076652813993e-15,3.717219999999999e-19,True
2293,5020.468890182001,1.358040795625338e-15,3.7604799999999993e-19,True
2294,5021.662209306383,1.3551806411279243e-15,3.74469e-19,True
2295,5022.855812071708,1.3310567427839424e-15,3.689940000000001e-19,True
2296,5024.0496985453965,1.3427974045007616e-15,3.808340000000002e-19,True
2297,5025.2438687948725,1.4019262396161057e-15,3.801580000000001e-19,True
2298,5026.438322887614,1.3943757349140508e-15,3.684919999999999e-19,True
2299,5027.633060891053,1.3778668615090692e-15,3.73932e-19,True
2300,5028.828082872699,1.3780105759250782e-15,3.7434200000000006e-19,True
2301,5030.023388900042,1.378136689843286e-15,3.74734e-19,True
2302,5031.218979040596,1.392351944166776e-15,3.76861e-19,True
2303,5032.414853361895,1.4007233413232008e-15,3.831110000000001e-19,True
2304,5033.6110119314735,1.5397643130166787e-15,3.7658799999999997e-19,True
2305,5034.807454816915,1.5766075067152215e-15,3.79788e-19,True
2306,5036.004182085789,1.8823275435740286e-15,3.752299999999998e-19,True
2307,5037.201193805699,1.9185499256483664e-15,3.780610000000001e-19,True
2308,5038.398490044232,2.079252977227437e-15,3.8017799999999996e-19,True
2309,5039.596070869049,2.0820842592030116e-15,3.781029999999999e-19,True
2310,5040.793936347759,2.088839459589022e-15,3.824360000000001e-19,True
2311,5041.992086548038,1.997098827072736e-15,3.7435500000000007e-19,True
2312,5043.190521537581,1.8769298308150443e-15,3.7502599999999995e-19,True
2313,5044.389241384052,1.7085313758699208e-15,3.7151699999999994e-19,True
2314,5045.588246155169,1.594275707940006e-15,3.72755e-19,True
2315,5046.787535918655,1.4458201154862196e-15,3.771979999999999e-19,True
2316,5047.98711074225,1.3988147639127555e-15,3.7009900000000016e-19,True
2317,5049.186970693711,1.2892276893608342e-15,3.78862e-19,True
2318,5050.387115840799,1.2820161997671943e-15,3.736549999999999e-19,True
2319,5051.587546251315,1.2998370241059756e-15,3.7801200000000014e-19,True
2320,5052.78826199307,1.3038949120763402e-15,3.761499999999999e-19,True
2321,5053.989263133884,1.3152566017468082e-15,3.7657999999999997e-19,True
2322,5055.190549741569,1.3280152613280397e-15,3.686180000000001e-19,True
2323,5056.392121884013,1.3455587972806779e-15,3.7379200000000004e-19,True
2324,5057.593979629058,1.328692538473853e-15,3.71747e-19,True
2325,5058.796123044596,1.3168923035239592e-15,3.7237700000000014e-19,True
2326,5059.998552198523,1.4215394388308952e-15,3.7059800000000004e-19,True
2327,5061.201267158771,1.4558487572475018e-15,3.6859799999999997e-19,True
2328,5062.404267993266,1.3566937433764888e-15,3.732880000000001e-19,True
2329,5063.607554769958,1.350313075722397e-15,3.7171200000000003e-19,True
2330,5064.811127556813,1.3661484666722386e-15,3.7450099999999996e-19,True
2331,5066.014986421803,1.3604727936786626e-15,3.8253799999999992e-19,True
2332,5067.219131432944,1.3439526239692331e-15,3.81189e-19,True
2333,5068.423562658242,1.3660737339783968e-15,3.87311e-19,True
2334,5069.628280165728,1.3948455831869324e-15,3.9193899999999994e-19,True
2335,5070.833284023438,1.4045246734045666e-15,4.0166700000000003e-19,True
2336,5072.038574299455,1.4109442250678413e-15,3.93804e-19,True
2337,5073.244151061846,1.393160706440415e-15,3.9913599999999996e-19,True
2338,5074.450014378718,1.3883378750531095e-15,3.9708899999999997e-19,True
2339,5075.656164318163,1.4137514274292742e-15,3.895499999999999e-19,True
2340,5076.86260094831,1.4185580996024952e-15,3.831349999999999e-19,True
2341,5078.069324337327,1.4410955422948902e-15,3.762630000000001e-19,True
2342,5079.276334553339,1.4528791293426247e-15,3.7775599999999993e-19,True
2343,5080.483631664542,1.4798204707039219e-15,3.6938299999999995e-19,True
2344,5081.691215739144,1.4923796900371986e-15,3.7665e-19,True
2345,5082.899086845328,1.5061424706673495e-15,3.8028699999999986e-19,True
2346,5084.107245051328,1.4737513939088013e-15,3.7235899999999997e-19,True
2347,5085.315690425383,1.4567153755470397e-15,3.683599999999999e-19,True
2348,5086.524423035742,1.4562148900671549e-15,3.7510699999999984e-19,True
2349,5087.733442950707,1.456866611887069e-15,3.7088400000000005e-19,True
2350,5088.94275023853,1.5122111382644204e-15,3.73073e-19,True
2351,5090.152344967535,1.5090992004535977e-15,3.7468400000000012e-19,True
2352,5091.362227206064,1.4944053785972034e-15,3.6634200000000003e-19,True
2353,5092.572397022425,1.467881527038148e-15,3.7117200000000004e-19,True
2354,5093.782854484975,1.421901012888174e-15,3.7496500000000007e-19,True
2355,5094.993599662103,1.4445762162871054e-15,3.72377e-19,True
2356,5096.204632622185,1.4633643345122242e-15,3.64763e-19,True
2357,5097.415953433636,1.4941206143962065e-15,3.740550000000001e-19,True
2358,5098.627562164847,1.5057826299060355e-15,3.7056099999999995e-19,True
2359,5099.839458884272,1.361474390152432e-15,3.6997800000000006e-19,True
2360,5101.051643660382,1.3515293162769477e-15,3.70871e-19,True
2361,5102.264116561608,1.389587738148297e-15,3.64266e-19,True
2362,5103.476877656462,1.375664871712013e-15,3.627979999999999e-19,True
2363,5104.689927013438,1.3388847998286293e-15,3.6383400000000015e-19,True
2364,5105.903264701051,1.3781005150400262e-15,3.617899999999999e-19,True
2365,5107.116890787835,1.4237781785107824e-15,3.6101399999999995e-19,True
2366,5108.33080534234,1.4445629302462258e-15,3.56289e-19,True
2367,5109.545008433132,1.4560659779016522e-15,3.5767200000000017e-19,True
2368,5110.759500128794,1.4743443537480596e-15,3.599150000000001e-19,True
2369,5111.974280497915,1.4789356601443118e-15,3.6506300000000004e-19,True
2370,5113.189349609128,1.51193398625305e-15,3.640739999999999e-19,True
2371,5114.404707531056,1.5128137459662135e-15,3.66668e-19,True
2372,5115.620354332355,1.5152220698406692e-15,3.653359999999999e-19,True
2373,5116.836290081663,1.4846858288804325e-15,3.6715500000000007e-19,True
2374,5118.052514847685,1.4377846981301944e-15,3.6993900000000003e-19,True
2375,5119.269028699111,1.4609348042146034e-15,3.70994e-19,True
2376,5120.485831704653,1.4774899286603447e-15,3.70504e-19,True
2377,5121.702923933031,1.4789058386717134e-15,3.68195e-19,True
2378,5122.920305453019,1.4795463938960018e-15,3.7091400000000004e-19,True
2379,5124.137976333341,1.4675960183013191e-15,3.60902e-19,True
2380,5125.355936642803,1.4751472501384262e-15,3.6812999999999993e-19,True
2381,5126.574186450191,1.516948989605916e-15,3.6941899999999986e-19,True
2382,5127.792725824306,1.5292213879844006e-15,3.6471800000000005e-19,True
2383,5129.0115548339945,1.5519009154781298e-15,3.70308e-19,True
2384,5130.230673548091,1.5508917152412575e-15,3.6975999999999993e-19,True
2385,5131.450082035455,1.550084073558578e-15,3.6640800000000007e-19,True
2386,5132.669780364964,1.5389521979601332e-15,3.6435400000000003e-19,True
2387,5133.889768605519,1.5351423150606166e-15,3.6364100000000005e-19,True
2388,5135.110046826011,1.5875278500267808e-15,3.62592e-19,True
2389,5136.330615095374,1.585462674991719e-15,3.687779999999999e-19,True
2390,5137.551473482543,1.5412507469234508e-15,3.665719999999999e-19,True
2391,5138.772622056484,1.5527734447491664e-15,3.690180000000001e-19,True
2392,5139.994060886189,1.5768200475448837e-15,3.6639699999999986e-19,True
2393,5141.215790040623,1.571877058256256e-15,3.641699999999998e-19,True
2394,5142.437809588802,1.5672871278663543e-15,3.6238700000000003e-19,True
2395,5143.660119599743,1.5298750233397354e-15,3.6402200000000004e-19,True
2396,5144.88272014251,1.515143659886697e-15,3.62952e-19,True
2397,5146.105611286126,1.5008582353876745e-15,3.6228900000000006e-19,True
2398,5147.328793099682,1.501055327346002e-15,3.627289999999999e-19,True
2399,5148.552265652284,1.511469382866076e-15,3.657240000000001e-19,True
2400,5149.7760290130045,1.4921604760084069e-15,3.61686e-19,True
2401,5151.00008325099,1.4493545951894877e-15,3.639549999999999e-19,True
2402,5152.224428435373,1.4616319598749098e-15,3.65878e-19,True
2403,5153.449064635308,1.4732919847785176e-15,3.67448e-19,True
2404,5154.673991919965,1.5045560639847862e-15,3.7085100000000003e-19,True
2405,5155.899210358543,1.517199732411289e-15,3.7408899999999993e-19,True
2406,5157.124720020219,1.5359861705421054e-15,3.778099999999999e-19,True
2407,5158.350520974242,1.5296613806806365e-15,3.8697300000000012e-19,True
2408,5159.576613289838,1.4692595534686029e-15,3.964270000000001e-19,True
2409,5160.802997036263,1.453299920899889e-15,4.0959300000000007e-19,True
2410,5162.029672282778,1.4196590574838252e-15,4.1283499999999994e-19,True
2411,5163.2566390986885,1.4455343364282225e-15,4.137579999999998e-19,True
2412,5164.4838975532975,1.4686660831163323e-15,4.05768e-19,True
2413,5165.711447715897,1.4517305886885607e-15,3.9895699999999996e-19,True
2414,5166.939289655841,1.4457364939257627e-15,3.87643e-19,True
2415,5168.167423442502,1.4298015445966089e-15,3.8161000000000003e-19,True
2416,5169.395849145212,1.4265114344001623e-15,3.8054300000000007e-19,True
2417,5170.624566833394,1.4122471986892255e-15,3.87045e-19,True
2418,5171.853576576422,1.4401205969201735e-15,4.2285299999999996e-19,True
2419,5173.082878443714,1.490786756079958e-15,4.83532e-19,True
2420,5174.312472504726,1.4929681990538858e-15,5.611780000000001e-19,True
2421,5175.542358828908,1.4947145417800265e-15,6.365259999999998e-19,True
2422,5176.7725374857,1.5006475746407812e-15,6.742769999999999e-19,True
2423,5178.003008544607,1.5025623870011083e-15,6.7782e-19,True
2424,5179.233772075139,1.4669489745115974e-15,6.549130000000001e-19,True
2425,5180.464828146804,1.4783877762509357e-15,6.143069999999999e-19,True
2426,5181.696176829136,1.5285004743456511e-15,5.839489999999998e-19,True
2427,5182.927818191687,1.5370941931972686e-15,5.476190000000001e-19,True
2428,5184.159752304033,1.54966925295422e-15,5.136859999999998e-19,True
2429,5185.39197923573,1.6127625651081981e-15,4.745650000000001e-19,True
2430,5186.624499056406,1.6521849534805453e-15,4.343280000000001e-19,True
2431,5187.857311835661,1.6856233634198291e-15,3.98202e-19,True
2432,5189.090417643155,1.6964510425624472e-15,3.765120000000001e-19,True
2433,5190.32381654851,1.780791005298242e-15,3.6537999999999994e-19,True
2434,5191.557508621394,1.7593158121147031e-15,3.586820000000001e-19,True
2435,5192.791493931507,1.696821731229256e-15,3.7061100000000005e-19,True
2436,5194.025772548542,1.6595453476146157e-15,3.761159999999999e-19,True
2437,5195.260344542213,1.6178856896046674e-15,4.08676e-19,True
2438,5196.495209982253,1.5543230270446691e-15,4.495359999999999e-19,True
2439,5197.730368938404,1.5256585042775654e-15,4.953860000000001e-19,True
2440,5198.965821480449,1.4790021394013975e-15,5.23851e-19,True
2441,5200.201567678172,1.4687317806065944e-15,5.331669999999999e-19,True
2442,5201.437607601353,1.4293432742838021e-15,5.28016e-19,True
2443,5202.6739413198175,1.4303058860303337e-15,5.233480000000001e-19,True
2444,5203.910568903397,1.4320121067095797e-15,5.113979999999999e-19,True
2445,5205.147490421931,1.4126756738950925e-15,5.008430000000002e-19,True
2446,5206.384705945296,1.3975492233323651e-15,4.8667500000000005e-19,True
2447,5207.622215543383,1.4363543960688292e-15,4.775190000000001e-19,True
2448,5208.8600192860895,1.4473981301125136e-15,4.781320000000002e-19,True
2449,5210.098117243314,1.4698186670532077e-15,4.64123e-19,True
2450,5211.336509484997,1.4660616850705781e-15,4.518520000000001e-19,True
2451,5212.575196081088,1.452565358580043e-15,4.3265500000000003e-19,True
2452,5213.814177101552,1.4523420249690886e-15,4.2576300000000004e-19,True
2453,5215.05345261636,1.4520262078862456e-15,4.0455199999999994e-19,True
2454,5216.293022695532,1.4868290552083195e-15,3.91507e-19,True
2455,5217.532887409072,1.5042328345790783e-15,3.76045e-19,True
2456,5218.773046827013,1.5333817033806882e-15,3.8006099999999993e-19,True
2457,5220.0135010193935,1.5315406644951605e-15,3.8037099999999997e-19,True
2458,5221.254250056298,1.489497362318821e-15,3.745660000000001e-19,True
2459,5222.495294007807,1.4659796980004412e-15,3.7430200000000004e-19,True
2460,5223.736632944001,1.4203477226049383e-15,3.6839999999999995e-19,True
2461,5224.978266934995,1.4514059644276353e-15,3.6166999999999993e-19,True
2462,5226.220196050931,1.4751793233390214e-15,3.5780500000000005e-19,True
2463,5227.462420361966,1.4466160322342938e-15,3.6015199999999986e-19,True
2464,5228.704939938256,1.4401755424012252e-15,3.5376999999999996e-19,True
2465,5229.947754849993,1.4837020425241435e-15,3.569640000000001e-19,True
2466,5231.190865167355,1.470674206862458e-15,3.528209999999999e-19,True
2467,5232.434270960567,1.4312402519634962e-15,3.55799e-19,True
2468,5233.6779722998535,1.4879464084989337e-15,3.51324e-19,True
2469,5234.92196925548,1.5498532723788824e-15,3.5717e-19,True
2470,5236.166261897703,1.54492438888346e-15,3.5549200000000006e-19,True
2471,5237.410850296794,1.5429314911504942e-15,3.6542200000000004e-19,True
2472,5238.655734523071,1.477602640175441e-15,3.7604800000000008e-19,True
2473,5239.900914646842,1.4895489479974378e-15,4.126380000000001e-19,True
2474,5241.146390738436,1.5687121518277187e-15,4.3249799999999998e-19,True
2475,5242.392162868213,1.550966115653898e-15,4.50363e-19,True
2476,5243.63823110651,1.5245020111825607e-15,4.70344e-19,True
2477,5244.8845955237375,1.5487373751942636e-15,4.850360000000001e-19,True
2478,5246.131256190275,1.5627209050320713e-15,4.863790000000001e-19,True
2479,5247.378213176568,1.5787066157295111e-15,4.908799999999999e-19,True
2480,5248.6254665530105,1.5763832818972582e-15,4.890399999999999e-19,True
2481,5249.873016390079,1.5343704075535586e-15,4.918399999999999e-19,True
2482,5251.120862758232,1.5380292623982095e-15,4.78024e-19,True
2483,5252.36900572795,1.5451771502804283e-15,4.73561e-19,True
2484,5253.617445369734,1.5477861371234735e-15,4.570159999999999e-19,True
2485,5254.866181754109,1.549731879067039e-15,4.35717e-19,True
2486,5256.11521495158,1.480720333577243e-15,4.1794300000000015e-19,True
2487,5257.364545032726,1.466291289369943e-15,4.11102e-19,True
2488,5258.614172068093,1.5026466658257862e-15,4.0679100000000004e-19,True
