,wavelen,flux,flux_unc,mask
488,3390.4000000000888,0.0,0.0,False
489,3391.200000000089,0.0,0.0,False
490,3392.000000000089,0.0,0.0,False
491,3392.8000000000893,0.0,0.0,False
492,3393.6000000000895,0.0,0.0,False
493,3394.4000000000897,0.0,0.0,False
494,3395.20000000009,0.0,0.0,False
495,3396.00000000009,0.0,0.0,False
496,3396.80000000009,0.0,0.0,False
497,3397.6000000000904,0.0,0.0,False
498,3398.4000000000906,0.0,0.0,False
499,3399.2000000000908,0.0,0.0,False
500,3400.000000000091,0.0,0.0,False
501,3400.800000000091,0.0,0.0,False
502,3401.6000000000913,0.0,0.0,False
503,3402.4000000000915,0.0,0.0,False
504,3403.2000000000917,0.0,0.0,False
505,3404.000000000092,0.0,0.0,False
506,3404.800000000092,0.0,0.0,False
507,3405.600000000092,0.0,0.0,False
508,3406.4000000000924,0.0,0.0,False
509,3407.2000000000926,0.0,0.0,False
510,3408.0000000000928,0.0,0.0,False
511,3408.800000000093,0.0,0.0,False
512,3409.600000000093,0.0,0.0,False
513,3410.4000000000933,0.0,0.0,False
514,3411.2000000000935,0.0,0.0,False
515,3412.0000000000937,0.0,0.0,False
516,3412.800000000094,0.0,0.0,False
517,3413.600000000094,0.0,0.0,False
518,3414.400000000094,0.0,0.0,False
519,3415.2000000000944,0.0,0.0,False
520,3416.0000000000946,0.0,0.0,False
521,3416.8000000000948,0.0,0.0,False
522,3417.600000000095,0.0,0.0,False
523,3418.400000000095,0.0,0.0,False
524,3419.2000000000953,0.0,0.0,False
525,3420.0000000000955,0.0,0.0,False
526,3420.8000000000957,0.0,0.0,False
527,3421.600000000096,0.0,0.0,False
528,3422.400000000096,0.0,0.0,False
529,3423.200000000096,0.0,0.0,False
530,3424.0000000000964,0.0,0.0,False
531,3424.8000000000966,0.0,0.0,False
532,3425.6000000000968,0.0,0.0,False
533,3426.400000000097,0.0,0.0,False
534,3427.200000000097,0.0,0.0,False
535,3428.0000000000973,0.0,0.0,False
536,3428.8000000000975,0.0,0.0,False
537,3429.6000000000977,0.0,0.0,False
538,3430.400000000098,0.0,0.0,False
539,3431.200000000098,0.0,0.0,False
540,3432.000000000098,0.0,0.0,False
541,3432.8000000000984,0.0,0.0,False
542,3433.6000000000986,0.0,0.0,False
543,3434.4000000000988,0.0,0.0,False
544,3435.200000000099,0.0,0.0,False
545,3436.000000000099,0.0,0.0,False
546,3436.8000000000993,0.0,0.0,False
547,3437.6000000000995,0.0,0.0,False
548,3438.4000000000997,0.0,0.0,False
549,3439.2000000001,0.0,0.0,False
550,3440.0000000001,0.0,0.0,False
551,3440.8000000001,0.0,0.0,False
552,3441.6000000001004,0.0,0.0,False
553,3442.4000000001006,0.0,0.0,False
554,3443.2000000001008,0.0,0.0,False
555,3444.000000000101,0.0,0.0,False
556,3444.800000000101,0.0,0.0,False
557,3445.6000000001013,0.0,0.0,False
558,3446.4000000001015,0.0,0.0,False
559,3447.2000000001017,0.0,0.0,False
560,3448.000000000102,0.0,0.0,False
561,3448.800000000102,0.0,0.0,False
562,3449.600000000102,0.0,0.0,False
563,3450.4000000001024,0.0,0.0,False
564,3451.2000000001026,0.0,0.0,False
565,3452.000000000103,0.0,0.0,False
566,3452.800000000103,0.0,0.0,False
567,3453.600000000103,0.0,0.0,False
568,3454.4000000001033,0.0,0.0,False
569,3455.2000000001035,0.0,0.0,False
570,3456.0000000001037,0.0,0.0,False
571,3456.800000000104,0.0,0.0,False
572,3457.600000000104,0.0,0.0,False
573,3458.4000000001042,0.0,0.0,False
574,3459.2000000001044,0.0,0.0,False
575,3460.0000000001046,0.0,0.0,False
576,3460.800000000105,0.0,0.0,False
577,3461.600000000105,0.0,0.0,False
578,3462.400000000105,0.0,0.0,False
579,3463.2000000001053,0.0,0.0,False
580,3464.0000000001055,0.0,0.0,False
581,3464.8000000001057,0.0,0.0,False
582,3465.600000000106,0.0,0.0,False
583,3466.400000000106,0.0,0.0,False
584,3467.2000000001062,0.0,0.0,False
585,3468.0000000001064,0.0,0.0,False
586,3468.8000000001066,0.0,0.0,False
587,3469.600000000107,0.0,0.0,False
588,3470.400000000107,0.0,0.0,False
589,3471.200000000107,0.0,0.0,False
590,3472.0000000001073,0.0,0.0,False
591,3472.8000000001075,0.0,0.0,False
592,3473.6000000001077,0.0,0.0,False
593,3474.400000000108,0.0,0.0,False
594,3475.200000000108,0.0,0.0,False
595,3476.0000000001082,0.0,0.0,False
596,3476.8000000001084,0.0,0.0,False
597,3477.6000000001086,0.0,0.0,False
598,3478.400000000109,0.0,0.0,False
599,3479.200000000109,0.0,0.0,False
600,3480.000000000109,0.0,0.0,False
601,3480.8000000001093,0.0,0.0,False
602,3481.6000000001095,0.0,0.0,False
603,3482.4000000001097,0.0,0.0,False
604,3483.20000000011,0.0,0.0,False
605,3484.00000000011,0.0,0.0,False
606,3484.8000000001102,0.0,0.0,False
607,3485.6000000001104,0.0,0.0,False
608,3486.4000000001106,0.0,0.0,False
609,3487.200000000111,0.0,0.0,False
610,3488.000000000111,0.0,0.0,False
611,3488.800000000111,0.0,0.0,False
612,3489.6000000001113,0.0,0.0,False
613,3490.4000000001115,0.0,0.0,False
614,3491.2000000001117,0.0,0.0,False
615,3492.000000000112,0.0,0.0,False
616,3492.800000000112,0.0,0.0,False
617,3493.6000000001122,0.0,0.0,False
618,3494.4000000001124,0.0,0.0,False
619,3495.2000000001126,0.0,0.0,False
620,3496.000000000113,0.0,0.0,False
621,3496.800000000113,0.0,0.0,False
622,3497.600000000113,0.0,0.0,False
623,3498.4000000001133,0.0,0.0,False
624,3499.2000000001135,0.0,0.0,False
625,3500.0000000001137,0.0,0.0,False
626,3500.800000000114,0.0,0.0,False
627,3501.600000000114,0.0,0.0,False
628,3502.4000000001142,0.0,0.0,False
629,3503.2000000001144,0.0,0.0,False
630,3504.0000000001146,0.0,0.0,False
631,3504.800000000115,0.0,0.0,False
632,3505.600000000115,0.0,0.0,False
633,3506.400000000115,0.0,0.0,False
634,3507.2000000001153,0.0,0.0,False
635,3508.0000000001155,0.0,0.0,False
636,3508.8000000001157,0.0,0.0,False
637,3509.600000000116,0.0,0.0,False
638,3510.400000000116,0.0,0.0,False
